652	743.22
653	743.28
654	743.29
655	743.24
656	743.29
657	743.27
658	743.29
659	743.3
660	743.32
661	743.31
662	743.27
663	743.27
664	743.27
665	743.3
666	743.28
667	743.26
668	743.26
669	743.29
670	743.28
671	743.29
672	743.27
673	743.31
674	743.32
675	743.27
676	743.33
677	743.29
678	743.27
679	743.29
680	743.3
681	743.33
682	743.32
683	743.28
684	743.3
685	743.27
686	743.28
687	743.3
688	743.3
689	743.3
690	743.3
691	743.28
692	743.27
693	743.3
694	743.28
695	743.27
696	743.26
697	743.31
698	743.26
699	743.33
700	743.29
701	743.3
702	743.3
703	743.29
704	743.31
705	743.34
706	743.28
707	743.29
708	743.36
709	743.29
710	743.33
711	743.28
712	743.32
713	743.28
714	743.3
715	743.35
716	743.28
717	743.31
718	743.31
719	743.3
720	743.29
721	743.31
722	743.28
723	743.32
724	743.34
725	743.28
726	743.32
727	743.3
728	743.3
729	743.3
730	743.35
731	743.3
732	743.31
733	743.31
734	743.29
735	743.29
736	743.3
737	743.32
738	743.33
739	743.3
740	743.31
741	743.32
742	743.31
743	743.25
744	743.3
745	743.32
746	743.3
747	743.31
748	743.33
749	743.33
750	743.31
751	743.32
752	743.3
753	743.34
754	743.33
755	743.35
756	743.36
757	743.36
758	743.33
759	743.3
760	743.33
761	743.34
762	743.32
763	743.37
764	743.36
765	743.3
766	743.35
767	743.32
768	743.36
769	743.37
770	743.34
771	743.34
772	743.34
773	743.35
774	743.36
775	743.38
776	743.34
777	743.33
778	743.33
779	743.36
780	743.33
781	743.3
782	743.34
783	743.31
784	743.35
785	743.33
786	743.36
787	743.36
788	743.3
789	743.31
790	743.33
791	743.3
792	743.33
793	743.35
794	743.38
795	743.35
796	743.33
797	743.37
798	743.33
799	743.35
800	743.36
801	743.32
802	743.35
803	743.36
804	743.32
805	743.36
806	743.33
807	743.33
808	743.33
809	743.35
810	743.28
811	743.3
812	743.36
813	743.34
814	743.36
815	743.39
816	743.33
817	743.3
818	743.35
819	743.33
820	743.35
821	743.36
822	743.37
823	743.35
824	743.33
825	743.34
826	743.3
827	743.35
828	743.33
829	743.36
830	743.39
831	743.34
832	743.33
833	743.36
834	743.36
835	743.35
836	743.41
837	743.3
838	743.39
839	743.39
840	743.3
841	743.38
842	743.37
843	743.39
844	743.39
845	743.35
846	743.36
847	743.33
848	743.35
849	743.41
850	743.39
851	743.33
852	743.31
853	743.35
854	743.38
855	743.36
856	743.33
857	743.35
858	743.38
859	743.33
860	743.36
861	743.35
862	743.36
863	743.35
864	743.33
865	743.39
866	743.38
867	743.33
868	743.34
869	743.38
870	743.39
871	743.35
872	743.35
873	743.31
874	743.38
875	743.32
876	743.36
877	743.37
878	743.4
879	743.36
880	743.39
881	743.36
882	743.38
883	743.38
884	743.39
885	743.42
886	743.4
887	743.39
888	743.37
889	743.39
890	743.38
891	743.36
892	743.4
893	743.37
894	743.39
895	743.4
896	743.36
897	743.41
898	743.39
899	743.4
900	743.42
901	743.39
902	743.45
903	743.41
904	743.44
905	743.43
906	743.43
907	743.42
908	743.4
909	743.39
910	743.45
911	743.41
912	743.42
913	743.4
914	743.41
915	743.39
916	743.43
917	743.45
918	743.42
919	743.45
920	743.39
921	743.45
922	743.39
923	743.44
924	743.42
925	743.43
926	743.45
927	743.4
928	743.45
929	743.42
930	743.45
931	743.48
932	743.42
933	743.45
934	743.48
935	743.45
936	743.45
937	743.52
938	743.43
939	743.45
940	743.48
941	743.45
942	743.49
943	743.45
944	743.47
945	743.48
946	743.46
947	743.53
948	743.46
949	743.47
950	743.51
951	743.46
952	743.51
953	743.47
954	743.48
955	743.5
956	743.48
957	743.5
958	743.51
959	743.51
960	743.55
961	743.5
962	743.54
963	743.51
964	743.47
965	743.51
966	743.51
967	743.5
968	743.52
969	743.53
970	743.47
971	743.43
972	743.49
973	743.48
974	743.48
975	743.46
976	743.51
977	743.5
978	743.51
979	743.5
980	743.47
981	743.46
982	743.48
983	743.52
984	743.5
985	743.52
986	743.52
987	743.51
988	743.52
989	743.48
990	743.54
991	743.49
992	743.53
993	743.53
994	743.54
995	743.5
996	743.52
997	743.51
998	743.52
999	743.48
1000	743.5
1001	743.53
1002	743.5
1003	743.51
1004	743.49
1005	743.51
1006	743.51
1007	743.54
1008	743.52
1009	743.51
1010	743.55
1011	743.51
1012	743.51
1013	743.54
1014	743.51
1015	743.51
1016	743.52
1017	743.53
1018	743.57
1019	743.54
1020	743.49
1021	743.53
1022	743.54
1023	743.51
1024	743.51
1025	743.5
1026	743.54
1027	743.51
1028	743.5
1029	743.54
1030	743.48
1031	743.54
1032	743.53
1033	743.53
1034	743.5
1035	743.54
1036	743.55
1037	743.51
1038	743.48
1039	743.51
1040	743.54
1041	743.56
1042	743.51
1043	743.52
1044	743.51
1045	743.5
1046	743.5
1047	743.54
1048	743.5
1049	743.52
1050	743.54
1051	743.51
1052	743.5
1053	743.51
1054	743.51
1055	743.51
1056	743.48
1057	743.54
1058	743.51
1059	743.5
1060	743.48
1061	743.5
1062	743.53
1063	743.49
1064	743.54
1065	743.48
1066	743.48
1067	743.49
1068	743.48
1069	743.49
1070	743.5
1071	743.47
1072	743.48
1073	743.48
1074	743.51
1075	743.52
1076	743.48
1077	743.5
1078	743.53
1079	743.54
1080	743.48
1081	743.48
1082	743.54
1083	743.54
1084	743.53
1085	743.52
1086	743.48
1087	743.52
1088	743.51
1089	743.5
1090	743.49
1091	743.52
1092	743.47
1093	743.5
1094	743.52
1095	743.5
1096	743.52
1097	743.48
1098	743.5
1099	743.51
1100	743.51
1101	743.5
1102	743.48
1103	743.51
1104	743.45
1105	743.48
1106	743.52
1107	743.52
1108	743.51
1109	743.56
1110	743.6
1111	743.56
1112	743.53
1113	743.53
1114	743.52
1115	743.57
1116	743.55
1117	743.53
1118	743.6
1119	743.56
1120	743.54
1121	743.55
1122	743.57
1123	743.62
1124	743.54
1125	743.6
1126	743.57
1127	743.65
1128	743.59
1129	743.56
1130	743.57
1131	743.6
1132	743.55
1133	743.57
1134	743.6
1135	743.54
1136	743.54
1137	743.63
1138	743.63
1139	743.57
1140	743.57
1141	743.6
1142	743.6
1143	743.57
1144	743.58
1145	743.57
1146	743.58
1147	743.56
1148	743.59
1149	743.63
1150	743.59
1151	743.58
1152	743.61
1153	743.6
1154	743.6
1155	743.62
1156	743.58
1157	743.62
1158	743.66
1159	743.63
1160	743.63
1161	743.63
1162	743.6
1163	743.65
1164	743.66
1165	743.64
1166	743.62
1167	743.63
1168	743.67
1169	743.66
1170	743.63
1171	743.64
1172	743.63
1173	743.63
1174	743.65
1175	743.68
1176	743.66
1177	743.63
1178	743.67
1179	743.67
1180	743.69
1181	743.68
1182	743.66
1183	743.67
1184	743.63
1185	743.64
1186	743.66
1187	743.67
1188	743.63
1189	743.66
1190	743.62
1191	743.64
1192	743.63
1193	743.66
1194	743.67
1195	743.66
1196	743.61
1197	743.67
1198	743.66
1199	743.66
1200	743.66
1201	743.67
1202	743.63
1203	743.68
1204	743.68
1205	743.66
1206	743.69
1207	743.69
1208	743.66
1209	743.66
1210	743.66
1211	743.68
1212	743.66
1213	743.65
1214	743.63
1215	743.68
1216	743.71
1217	743.72
1218	743.67
1219	743.69
1220	743.74
1221	743.73
1222	743.73
1223	743.72
1224	743.69
1225	743.7
1226	743.74
1227	743.72
1228	743.66
1229	743.63
1230	743.68
1231	743.69
1232	743.67
1233	743.64
1234	743.66
1235	743.69
1236	743.68
1237	743.68
1238	743.69
1239	743.66
1240	743.67
1241	743.68
1242	743.66
1243	743.67
1244	743.6
1245	743.69
1246	743.69
1247	743.71
1248	743.66
1249	743.71
1250	743.66
1251	743.69
1252	743.7
1253	743.68
1254	743.71
1255	743.7
1256	743.7
1257	743.69
1258	743.69
1259	743.66
1260	743.67
1261	743.74
1262	743.66
1263	743.66
1264	743.67
1265	743.7
1266	743.7
1267	743.73
1268	743.71
1269	743.75
1270	743.7
1271	743.67
1272	743.68
1273	743.67
1274	743.67
1275	743.66
1276	743.71
1277	743.71
1278	743.71
1279	743.72
1280	743.66
1281	743.69
1282	743.66
1283	743.66
1284	743.68
1285	743.68
1286	743.66
1287	743.68
1288	743.67
1289	743.68
1290	743.67
1291	743.69
1292	743.69
1293	743.71
1294	743.68
1295	743.66
1296	743.66
1297	743.72
1298	743.72
1299	743.67
1300	743.7
1301	743.63
1302	743.65
1303	743.68
1304	743.64
1305	743.68
1306	743.67
1307	743.69
1308	743.66
1309	743.69
1310	743.68
1311	743.64
1312	743.7
1313	743.66
1314	743.66
1315	743.65
1316	743.69
1317	743.66
1318	743.7
1319	743.7
1320	743.66
1321	743.66
1322	743.69
1323	743.74
1324	743.76
1325	743.69
1326	743.71
1327	743.76
1328	743.64
1329	743.72
1330	743.72
1331	743.67
1332	743.7
1333	743.73
1334	743.72
1335	743.66
1336	743.66
1337	743.68
1338	743.74
1339	743.66
1340	743.71
1341	743.67
1342	743.68
1343	743.71
1344	743.69
1345	743.69
1346	743.66
1347	743.69
1348	743.66
1349	743.67
1350	743.71
1351	743.7
1352	743.73
1353	743.72
1354	743.71
1355	743.66
1356	743.69
1357	743.69
1358	743.69
1359	743.69
1360	743.67
1361	743.66
1362	743.66
1363	743.66
1364	743.66
1365	743.66
1366	743.69
1367	743.68
1368	743.66
1369	743.66
1370	743.67
1371	743.67
1372	743.68
1373	743.67
1374	743.63
1375	743.68
1376	743.69
1377	743.66
1378	743.66
1379	743.62
1380	743.67
1381	743.7
1382	743.66
1383	743.66
1384	743.66
1385	743.65
1386	743.68
1387	743.69
1388	743.66
1389	743.68
1390	743.69
1391	743.67
1392	743.66
1393	743.67
1394	743.66
1395	743.68
1396	743.65
1397	743.66
1398	743.65
1399	743.66
1400	743.65
1401	743.66
1402	743.66
1403	743.66
1404	743.69
1405	743.68
1406	743.67
1407	743.67
1408	743.75
1409	743.66
1410	743.63
1411	743.66
1412	743.66
1413	743.66
1414	743.66
1415	743.66
1416	743.66
1417	743.66
1418	743.67
1419	743.64
1420	743.66
1421	743.66
1422	743.65
1423	743.66
1424	743.72
1425	743.64
1426	743.62
1427	743.63
1428	743.72
1429	743.66
1430	743.72
1431	743.69
1432	743.63
1433	743.69
1434	743.69
1435	743.65
1436	743.66
1437	743.63
1438	743.63
1439	743.66
1440	743.66
1441	743.63
1442	743.65
1443	743.66
1444	743.66
1445	743.65
1446	743.62
1447	743.66
1448	743.64
1449	743.63
1450	743.71
1451	743.66
1452	743.66
1453	743.69
1454	743.64
1455	743.66
1456	743.66
1457	743.66
1458	743.66
1459	743.63
1460	743.66
1461	743.67
1462	743.66
1463	743.68
1464	743.66
1465	743.68
1466	743.66
1467	743.7
1468	743.69
1469	743.66
1470	743.71
1471	743.69
1472	743.64
1473	743.66
1474	743.67
1475	743.65
1476	743.68
1477	743.73
1478	743.65
1479	743.69
1480	743.69
1481	743.7
1482	743.66
1483	743.69
1484	743.72
1485	743.67
1486	743.68
1487	743.69
1488	743.66
1489	743.69
1490	743.67
1491	743.75
1492	743.71
1493	743.69
1494	743.7
1495	743.69
1496	743.71
1497	743.69
1498	743.72
1499	743.75
1500	743.72
1501	743.7
1502	743.69
1503	743.66
1504	743.69
1505	743.7
1506	743.67
1507	743.69
1508	743.68
1509	743.7
1510	743.69
1511	743.66
1512	743.67
1513	743.73
1514	743.69
1515	743.72
1516	743.72
1517	743.7
1518	743.7
1519	743.7
1520	743.77
1521	743.68
1522	743.69
1523	743.74
1524	743.72
1525	743.69
1526	743.69
1527	743.7
1528	743.71
1529	743.67
1530	743.75
1531	743.68
1532	743.66
1533	743.69
1534	743.72
1535	743.73
1536	743.72
1537	743.72
1538	743.7
1539	743.71
1540	743.71
1541	743.69
1542	743.76
1543	743.72
1544	743.71
1545	743.7
1546	743.71
1547	743.72
1548	743.75
1549	743.7
1550	743.75
1551	743.72
1552	743.72
1553	743.72
1554	743.71
1555	743.78
1556	743.75
1557	743.73
1558	743.69
1559	743.69
1560	743.7
1561	743.78
1562	743.76
1563	743.76
1564	743.75
1565	743.78
1566	743.74
1567	743.69
1568	743.69
1569	743.73
1570	743.73
1571	743.75
1572	743.78
1573	743.75
1574	743.77
1575	743.77
1576	743.75
1577	743.77
1578	743.79
1579	743.77
1580	743.75
1581	743.73
1582	743.76
1583	743.72
1584	743.7
1585	743.73
1586	743.8
1587	743.72
1588	743.67
1589	743.73
1590	743.77
1591	743.75
1592	743.73
1593	743.72
1594	743.72
1595	743.75
1596	743.7
1597	743.67
1598	743.68
1599	743.75
1600	743.72
1601	743.7
1602	743.71
1603	743.73
1604	743.69
1605	743.75
1606	743.79
1607	743.74
1608	743.74
1609	743.77
1610	743.73
1611	743.73
1612	743.72
1613	743.77
1614	743.72
1615	743.78
1616	743.72
1617	743.69
1618	743.72
1619	743.78
1620	743.75
1621	743.75
1622	743.78
1623	743.78
1624	743.72
1625	743.73
1626	743.75
1627	743.76
1628	743.75
1629	743.73
1630	743.74
1631	743.74
1632	743.71
1633	743.78
1634	743.74
1635	743.77
1636	743.71
1637	743.78
1638	743.78
1639	743.79
1640	743.74
1641	743.74
1642	743.73
1643	743.72
1644	743.77
1645	743.73
1646	743.78
1647	743.73
1648	743.75
1649	743.71
1650	743.76
1651	743.76
1652	743.78
1653	743.75
1654	743.77
1655	743.75
1656	743.69
1657	743.75
1658	743.73
1659	743.78
1660	743.72
1661	743.74
1662	743.78
1663	743.75
1664	743.72
1665	743.72
1666	743.73
1667	743.75
1668	743.78
1669	743.78
1670	743.78
1671	743.79
1672	743.78
1673	743.78
1674	743.77
1675	743.75
1676	743.75
1677	743.75
1678	743.73
1679	743.75
1680	743.78
1681	743.73
1682	743.78
1683	743.74
1684	743.75
1685	743.74
1686	743.66
1687	743.72
1688	743.73
1689	743.73
1690	743.78
1691	743.72
1692	743.78
1693	743.78
1694	743.72
1695	743.72
1696	743.75
1697	743.75
1698	743.75
1699	743.78
1700	743.75
1701	743.74
1702	743.81
1703	743.73
1704	743.75
1705	743.76
1706	743.81
1707	743.78
1708	743.73
1709	743.76
1710	743.79
1711	743.81
1712	743.79
1713	743.75
1714	743.79
1715	743.79
1716	743.75
1717	743.78
1718	743.75
1719	743.77
1720	743.78
1721	743.8
1722	743.74
1723	743.8
1724	743.78
1725	743.79
1726	743.78
1727	743.78
1728	743.74
1729	743.77
1730	743.77
1731	743.78
1732	743.75
1733	743.75
1734	743.79
1735	743.78
1736	743.77
1737	743.78
1738	743.78
1739	743.77
1740	743.84
1741	743.76
1742	743.74
1743	743.81
1744	743.81
1745	743.84
1746	743.8
1747	743.8
1748	743.79
1749	743.77
1750	743.78
1751	743.78
1752	743.78
1753	743.8
1754	743.8
1755	743.83
1756	743.78
1757	743.8
1758	743.77
1759	743.78
1760	743.83
1761	743.8
1762	743.8
1763	743.8
1764	743.78
1765	743.78
1766	743.81
1767	743.82
1768	743.8
1769	743.81
1770	743.81
1771	743.84
1772	743.8
1773	743.8
1774	743.79
1775	743.81
1776	743.81
1777	743.81
1778	743.8
1779	743.81
1780	743.84
1781	743.81
1782	743.76
1783	743.8
1784	743.83
1785	743.81
1786	743.75
1787	743.84
1788	743.84
1789	743.84
1790	743.81
1791	743.84
1792	743.81
1793	743.84
1794	743.84
1795	743.84
1796	743.87
1797	743.84
1798	743.86
1799	743.86
1800	743.87
1801	743.81
1802	743.87
1803	743.81
1804	743.84
1805	743.85
1806	743.86
1807	743.84
1808	743.88
1809	743.86
1810	743.85
1811	743.86
1812	743.83
1813	743.84
1814	743.84
1815	743.85
1816	743.81
1817	743.84
1818	743.78
1819	743.83
1820	743.84
1821	743.81
1822	743.82
1823	743.8
1824	743.81
1825	743.82
1826	743.84
1827	743.8
1828	743.84
1829	743.81
1830	743.79
1831	743.81
1832	743.78
1833	743.81
1834	743.84
1835	743.78
1836	743.83
1837	743.78
1838	743.86
1839	743.87
1840	743.86
1841	743.85
1842	743.87
1843	743.84
1844	743.8
1845	743.86
1846	743.82
1847	743.82
1848	743.81
1849	743.82
1850	743.88
1851	743.87
1852	743.85
1853	743.78
1854	743.82
1855	743.87
1856	743.78
1857	743.87
1858	743.84
1859	743.84
1860	743.83
1861	743.85
1862	743.85
1863	743.83
1864	743.82
1865	743.83
1866	743.8
1867	743.85
1868	743.84
1869	743.84
1870	743.83
1871	743.81
1872	743.83
1873	743.84
1874	743.84
1875	743.86
1876	743.84
1877	743.81
1878	743.78
1879	743.82
1880	743.82
1881	743.84
1882	743.83
1883	743.81
1884	743.84
1885	743.8
1886	743.84
1887	743.83
1888	743.85
1889	743.84
1890	743.89
1891	743.81
1892	743.81
1893	743.87
1894	743.81
1895	743.84
1896	743.82
1897	743.83
1898	743.89
1899	743.84
1900	743.83
1901	743.84
1902	743.85
1903	743.84
1904	743.84
1905	743.87
1906	743.9
1907	743.87
1908	743.84
1909	743.82
1910	743.85
1911	743.85
1912	743.87
1913	743.88
1914	743.84
1915	743.87
1916	743.91
1917	743.87
1918	743.87
1919	743.86
1920	743.85
1921	743.9
1922	743.91
1923	743.91
1924	743.93
1925	743.9
1926	743.81
1927	743.93
1928	743.89
1929	743.85
1930	743.87
1931	743.89
1932	743.87
1933	743.89
1934	743.89
1935	743.9
1936	743.91
1937	743.89
1938	743.9
1939	743.87
1940	743.95
1941	743.9
1942	743.9
1943	743.9
1944	743.91
1945	743.96
1946	743.92
1947	743.9
1948	743.91
1949	743.9
1950	743.92
1951	743.91
1952	743.91
1953	743.91
1954	743.91
1955	743.88
1956	743.9
1957	743.9
1958	743.86
1959	743.95
1960	743.94
1961	743.93
1962	743.94
1963	743.91
1964	743.9
1965	743.93
1966	743.9
1967	743.9
1968	743.93
1969	743.9
1970	743.94
1971	743.95
1972	743.93
1973	743.92
1974	743.92
1975	743.96
1976	743.92
1977	743.95
1978	743.92
1979	743.99
1980	743.93
1981	743.98
1982	743.87
1983	743.95
1984	743.9
1985	743.93
1986	743.94
1987	743.93
1988	743.9
1989	743.93
1990	743.92
1991	743.93
1992	743.91
1993	743.92
1994	743.93
1995	743.92
1996	743.93
1997	743.88
1998	743.89
1999	743.94
2000	743.89
2001	743.87
2002	743.92
2003	743.88
2004	743.86
2005	743.93
2006	743.91
2007	743.92
2008	743.92
2009	743.93
2010	743.93
2011	743.9
2012	743.91
2013	743.88
2014	743.89
2015	743.91
2016	743.93
2017	743.85
2018	743.95
2019	743.87
2020	743.94
2021	743.87
2022	743.91
2023	743.9
2024	743.87
2025	743.87
2026	743.88
2027	743.92
2028	743.93
2029	743.89
2030	743.91
2031	743.91
2032	743.91
2033	743.99
2034	743.96
2035	743.96
2036	743.94
2037	743.91
2038	743.9
2039	743.91
2040	743.9
2041	743.92
2042	743.94
2043	743.95
2044	743.96
2045	743.95
2046	743.93
2047	743.9
2048	743.92
2049	743.93
2050	743.98
2051	743.9
2052	743.96
2053	743.96
2054	743.93
2055	743.95
2056	743.92
2057	743.93
2058	743.93
2059	743.96
2060	743.9
2061	743.93
2062	743.9
2063	743.94
2064	743.88
2065	743.89
2066	743.92
2067	743.96
2068	743.93
2069	743.94
2070	743.97
2071	743.9
2072	743.96
2073	743.92
2074	743.93
2075	743.93
2076	743.96
2077	743.93
2078	743.94
2079	743.93
2080	743.93
2081	743.92
2082	743.96
2083	743.93
2084	743.92
2085	743.91
2086	743.9
2087	743.91
2088	743.91
2089	743.93
2090	743.93
2091	743.96
2092	743.91
2093	743.95
2094	743.9
2095	744.0
2096	743.93
2097	743.97
2098	743.94
2099	744.0
2100	744.01
2101	743.94
2102	743.98
2103	743.96
2104	743.99
2105	743.98
2106	743.99
2107	743.96
2108	743.96
2109	744.01
2110	743.97
2111	743.99
2112	743.96
2113	743.97
2114	743.92
2115	743.94
2116	743.97
2117	743.93
2118	743.93
2119	744.0
2120	743.93
2121	743.96
2122	743.99
2123	743.97
2124	743.98
2125	743.96
2126	744.0
2127	743.91
2128	743.99
2129	743.97
2130	743.96
2131	743.95
2132	743.94
2133	743.96
2134	743.94
2135	743.93
2136	743.99
2137	743.97
2138	743.95
2139	743.96
2140	743.93
2141	743.96
