0	66.2
1	66.3
2	66.3
3	66.3
4	66.3
5	66.3
6	66.4
7	66.3
8	66.4
9	66.6
10	66.7
11	66.9
12	67.0
13	67.0
14	66.9
15	66.7
16	66.4
17	66.2
18	65.9
19	65.7
20	65.5
21	65.3
22	65.1
23	65.0
24	65.0
25	65.0
26	65.0
27	65.0
28	65.0
29	65.0
30	64.9
31	64.9
32	64.8
33	64.8
34	64.8
35	64.8
36	64.8
37	64.9
38	64.9
39	64.9
40	64.9
41	64.9
42	64.9
43	64.8
44	64.7
45	64.6
46	64.5
47	64.4
48	64.3
49	64.3
50	64.3
51	64.3
52	64.3
53	64.4
54	64.5
55	64.6
56	64.7
57	64.7
58	64.7
59	64.7
60	68.3
61	68.3
62	68.4
63	68.4
64	68.5
65	68.5
66	68.5
67	68.4
68	68.2
69	68.1
70	68.0
71	68.0
72	67.9
73	67.9
74	67.9
75	67.9
76	67.8
77	67.8
78	67.8
79	67.8
80	67.8
81	67.7
82	67.7
83	67.6
84	67.6
85	67.6
86	67.6
87	67.6
88	67.6
89	67.6
90	67.6
91	67.6
92	67.6
93	67.5
94	67.5
95	67.5
96	67.4
97	67.4
98	67.4
99	67.4
100	67.4
101	67.4
102	67.5
103	67.6
104	67.6
105	67.7
106	67.7
107	67.7
108	67.6
109	67.6
110	67.5
111	67.4
112	67.4
113	67.4
114	67.4
115	67.4
116	67.4
117	67.4
118	67.4
119	67.3
120	67.3
121	67.3
122	67.3
123	67.4
124	67.4
125	67.4
126	67.4
127	67.4
128	67.4
129	67.4
130	67.3
131	67.3
132	67.3
133	67.2
134	67.2
135	67.2
136	67.2
137	67.2
138	67.3
139	67.3
140	67.3
141	67.3
142	67.2
143	67.2
144	67.2
145	67.2
146	67.2
147	67.3
148	67.3
149	67.4
150	67.4
151	67.5
152	67.5
153	67.5
154	67.5
155	67.4
156	67.4
157	67.3
158	67.3
159	67.2
160	67.2
161	67.2
162	67.2
163	67.2
164	67.1
165	67.1
166	67.1
167	67.1
168	67.1
169	67.1
170	67.1
171	67.1
172	67.1
173	67.1
174	67.1
175	67.1
176	67.1
177	67.2
178	67.2
179	67.1
180	67.1
181	67.1
182	67.1
183	67.1
184	67.1
185	67.1
186	67.1
187	67.1
188	67.2
189	67.2
